Row ID,Order ID,Customer Key,Product Key,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
7009,CA-2015-154823,472,464,292,768,2,158,598.458,3,0.3,854.94,-42.747,-0.07142857142857144,4,1
7010,CA-2015-154823,472,1526,292,768,2,158,25.984,1,0.2,32.48,-3.8976,-0.15,4,0
7011,US-2014-135881,219,1367,236,280,2,46,17.96,5,0.2,22.45,5.837,0.32499999999999996,4,0
7012,US-2014-135881,219,1577,236,280,2,46,5.04,2,0.0,5.04,0.1512,0.03,4,0
7013,US-2014-135881,219,78,236,280,2,46,208.16,1,0.0,208.16,56.2032,0.27,4,0
7014,CA-2017-141201,627,673,35,158,1,206,148.257,3,0.15,174.42000000000002,15.6978,0.10588235294117647,2,0
7015,CA-2014-114790,525,415,519,1418,1,127,146.76,3,0.0,146.76,38.1576,0.26,2,0
7016,CA-2014-114790,525,679,519,1418,1,127,32.96,2,0.0,32.96,14.1728,0.43,2,0
7017,CA-2014-114790,525,470,519,1418,1,127,587.97,3,0.0,587.97,164.6316,0.27999999999999997,2,0
7018,CA-2014-114790,525,1464,519,1418,1,127,14.94,3,0.0,14.94,7.0218,0.47000000000000003,2,0
7019,US-2016-154256,326,1648,662,813,1,46,25.83,7,0.0,25.83,12.1401,0.47000000000000003,4,0
7020,CA-2014-124737,276,1811,710,10,2,77,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,4,0
7021,CA-2014-124737,276,1769,710,10,2,77,6.8,1,0.2,8.5,0.51,0.075,4,0
7022,CA-2014-124737,276,248,710,10,2,77,4.224,3,0.2,5.28,1.2672,0.3,4,0
7023,CA-2014-124737,276,425,710,10,2,77,143.64,9,0.2,179.54999999999998,10.773,0.07500000000000001,4,0
7024,CA-2014-124737,276,713,710,10,2,77,31.104,6,0.2,38.879999999999995,10.8864,0.35000000000000003,4,0
7025,CA-2014-124737,276,1031,710,10,2,77,223.056,9,0.2,278.82,69.705,0.3125,4,0
7026,US-2017-101840,260,530,696,1419,2,24,227.46,6,0.0,227.46,65.9634,0.29,6,0
7027,US-2017-101840,260,1785,696,1419,2,24,46.24,4,0.2,57.8,15.606,0.33749999999999997,6,0
7028,CA-2017-131653,362,710,927,1120,2,165,5.22,2,0.0,5.22,2.4012,0.45999999999999996,7,0
7029,US-2016-157840,431,988,888,444,1,11,33.9,5,0.0,33.9,15.594,0.46,3,0
7030,CA-2016-145548,495,1191,584,77,2,165,28.14,3,0.0,28.14,7.8792,0.27999999999999997,5,0
7031,CA-2016-145548,495,1543,584,77,2,165,36.0,2,0.0,36.0,6.48,0.18000000000000002,5,0
7032,CA-2016-145548,495,291,584,77,2,165,92.94,3,0.0,92.94,25.0938,0.27,5,0
7033,CA-2016-145548,495,1210,584,77,2,165,245.646,3,0.1,272.94,8.1882,0.03333333333333333,5,0
7034,CA-2016-145548,495,711,584,77,2,165,55.008,3,0.2,68.76,17.19,0.3125,5,0
7035,CA-2016-145548,495,909,584,77,2,165,35.232,3,0.2,44.04,11.4504,0.325,5,0
7036,CA-2017-119494,532,636,46,39,2,189,523.392,3,0.2,654.24,52.3392,0.09999999999999999,4,0
7037,CA-2014-124618,751,852,1074,418,1,153,479.984,2,0.2,599.9799999999999,89.997,0.1875,2,0
7038,CA-2017-161970,288,1331,586,1292,2,270,12.96,2,0.0,12.96,6.2208,0.4799999999999999,5,0
7039,CA-2017-161970,288,1812,586,1292,2,270,17.94,3,0.0,17.94,6.4584,0.36,5,0
7040,CA-2017-103443,248,226,95,332,2,30,166.72,2,0.0,166.72,41.68,0.25,6,0
7041,CA-2017-103443,248,1340,95,332,2,30,24.816,3,0.2,31.019999999999996,8.3754,0.3375,6,0
7042,CA-2017-103443,248,1293,95,332,2,30,124.36,2,0.0,124.36,27.3592,0.22,6,0
7043,US-2017-165358,278,1688,931,284,2,64,599.97,5,0.4,999.95,69.9965,0.11666666666666665,5,1
7044,US-2017-165358,278,475,931,284,2,64,198.744,4,0.3,283.92,-14.196,-0.07142857142857142,5,1
7045,US-2017-165358,278,1323,931,284,2,64,9.184,2,0.2,11.479999999999999,1.148,0.125,5,0
7046,CA-2016-160136,602,1216,55,1200,2,163,9.248,2,0.2,11.559999999999999,3.3524,0.3625,6,0
7047,CA-2014-150581,135,210,919,792,2,138,99.592,1,0.2,124.49,2.4898,0.024999999999999998,4,0
7048,CA-2014-150581,135,296,919,792,2,138,399.96,4,0.0,399.96,139.986,0.35,4,0
7049,CA-2016-119515,310,1554,1042,766,3,396,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,2,0
7050,CA-2014-141355,594,1584,795,588,2,43,14.576,2,0.2,18.22,2.3686,0.16249999999999998,5,0
7051,CA-2016-165330,577,271,26,26,4,159,209.6,5,0.2,262.0,68.12,0.325,0,0
7052,CA-2016-165330,577,1760,26,26,4,159,23.32,2,0.0,23.32,6.0632,0.26,0,0
7053,CA-2016-165330,577,1175,26,26,4,159,30.98,1,0.0,30.98,13.941,0.45,0,0
7054,CA-2016-165330,577,633,26,26,4,159,119.96,4,0.0,119.96,25.1916,0.21000000000000002,0,0
7055,CA-2016-165330,577,1210,26,26,4,159,363.92,5,0.2,454.9,-31.843,-0.0875,0,0
7056,CA-2016-165330,577,529,26,26,4,159,35.808,3,0.2,44.76,11.19,0.3125,0,0
7057,CA-2016-165330,577,823,26,26,4,159,122.688,9,0.2,153.35999999999999,39.8736,0.325,0,0
7058,CA-2016-165330,577,899,26,26,4,159,892.136,7,0.2,1115.1699999999998,111.517,0.125,0,0
7059,CA-2016-165330,577,1765,26,26,4,159,50.22,3,0.0,50.22,2.0088,0.04,0,0
7060,CA-2016-165330,577,587,26,26,4,159,83.42,2,0.0,83.42,24.1918,0.29,0,0
7061,CA-2016-165330,577,1813,26,26,4,159,5.872,2,0.2,7.34,2.1286,0.3625,0,0
7062,CA-2015-132633,176,882,303,1242,1,269,12.144,3,0.2,15.18,4.0986,0.3375,2,0
7063,CA-2016-157742,108,1759,724,414,1,331,27.792,3,0.2,34.74,10.422,0.375,2,0
7064,CA-2017-127712,451,1563,516,529,2,161,6.208,2,0.2,7.76,0.6984,0.1125,5,0
7065,CA-2017-169474,283,931,1145,840,2,145,32.67,3,0.0,32.67,8.4942,0.25999999999999995,5,0
7066,CA-2014-106726,277,735,777,590,3,142,1261.33,7,0.0,1261.33,327.9458,0.26,2,0
7067,CA-2016-147473,645,1435,199,1235,2,14,38.88,6,0.0,38.88,18.6624,0.48000000000000004,4,0
7068,CA-2016-114209,156,186,207,440,2,177,1.964,2,0.8,9.820000000000002,-3.2406,-1.6500000000000001,5,1
7069,CA-2016-114209,156,694,207,440,2,177,82.656,9,0.2,103.32000000000001,30.996,0.37499999999999994,5,0
7070,CA-2014-141901,422,458,129,1302,2,254,5.98,1,0.0,5.98,2.691,0.44999999999999996,5,0
7071,CA-2016-164490,712,610,65,546,1,156,9.248,2,0.2,11.559999999999999,3.3524,0.3625,5,0
7072,CA-2016-112256,238,1478,311,1063,2,479,4.448,2,0.2,5.5600000000000005,0.3336,0.075,5,0
7073,CA-2016-112256,238,1115,311,1063,2,479,5.184,1,0.2,6.4799999999999995,1.8144,0.35,5,0
7074,CA-2016-112256,238,400,311,1063,2,479,175.92,5,0.2,219.89999999999998,15.393,0.08750000000000001,5,0
7075,CA-2016-112256,238,991,311,1063,2,479,4.752,4,0.8,23.760000000000005,-8.316,-1.7500000000000002,5,1
7076,CA-2016-112256,238,1060,311,1063,2,479,13.344,2,0.2,16.68,1.0008,0.075,5,0
7077,CA-2016-167416,759,599,537,625,2,60,54.9,5,0.0,54.9,26.901,0.49,5,0
7078,CA-2016-106950,556,635,477,48,2,44,22.911,7,0.7,76.36999999999999,-17.5651,-0.7666666666666667,4,1
7079,CA-2016-106950,556,1429,477,48,2,44,309.456,9,0.2,386.82,34.8138,0.11249999999999999,4,0
7080,CA-2016-106950,556,488,477,48,2,44,19.456,4,0.2,24.319999999999997,3.4048,0.175,4,0
7081,CA-2016-106950,556,115,477,48,2,44,472.518,3,0.4,787.53,-149.6307,-0.31666666666666665,4,1
7082,CA-2016-106950,556,696,477,48,2,44,1012.68,3,0.2,1265.85,303.804,0.3,4,0
7083,CA-2016-106950,556,1427,477,48,2,44,17.22,5,0.7,57.399999999999984,-12.628,-0.7333333333333334,4,1
7084,CA-2017-118724,256,1274,247,801,1,138,3.52,2,0.0,3.52,1.6896,0.48,4,0
7085,CA-2017-118724,256,945,247,801,1,138,1626.192,9,0.2,2032.74,121.9644,0.075,4,0
7086,CA-2017-112004,341,1548,146,395,3,182,8.595,5,0.7,28.65,-6.303,-0.7333333333333333,3,1
7087,CA-2017-112004,341,1421,146,395,3,182,190.896,2,0.2,238.61999999999998,-42.9516,-0.225,3,0
7088,US-2017-143175,655,1292,647,635,1,26,99.87,3,0.0,99.87,23.9688,0.24000000000000002,3,0
7089,CA-2015-105844,227,1042,970,1380,1,385,79.36,4,0.0,79.36,23.808,0.3,2,0
7090,CA-2017-118864,121,1188,141,250,1,4,119.96,1,0.2,149.95,7.4975,0.0625,4,0
7091,CA-2015-119480,531,259,1146,1005,2,1,106.32,3,0.0,106.32,49.9704,0.47000000000000003,4,0
7092,CA-2015-119480,531,1310,1146,1005,2,1,163.44,3,0.0,163.44,45.7632,0.27999999999999997,4,0
7093,CA-2015-119480,531,1395,1146,1005,2,1,42.76,2,0.0,42.76,11.1176,0.26,4,0
7094,CA-2015-119480,531,1541,1146,1005,2,1,51.55,5,0.0,51.55,24.2285,0.47000000000000003,4,0
7095,US-2015-153374,536,296,98,1251,1,68,479.952,6,0.2,599.9399999999999,89.991,0.1875,4,0
7096,CA-2016-101980,262,998,1147,624,3,30,146.688,6,0.2,183.35999999999999,55.008,0.37500000000000006,1,0
7097,CA-2016-101980,262,1592,1147,624,3,30,276.784,2,0.2,345.97999999999996,89.9548,0.325,1,0
7098,CA-2016-101980,262,859,1147,624,3,30,25.32,5,0.2,31.65,9.1785,0.3625,1,0
7099,CA-2017-144596,264,1734,45,469,2,165,318.96,9,0.0,318.96,149.9112,0.47000000000000003,4,0
7100,CA-2015-124933,651,1734,208,1082,1,30,212.64,6,0.0,212.64,99.9408,0.47000000000000003,4,0
7101,CA-2014-159625,326,1171,534,684,2,58,23.472,3,0.2,29.34,8.802,0.37499999999999994,5,0
7102,CA-2016-144337,738,34,1148,1222,1,140,19.648,2,0.2,24.56,6.6312,0.33749999999999997,4,0
7103,CA-2014-117478,406,348,159,147,3,12,6.57,3,0.7,21.9,-5.037,-0.7666666666666666,3,1
7104,CA-2017-147410,413,1673,508,566,2,201,421.1,2,0.0,421.1,105.275,0.25,4,0
7105,CA-2017-128944,543,324,250,549,1,56,760.116,6,0.3,1085.88,-43.4352,-0.05714285714285715,2,1
7106,CA-2017-128944,543,1373,250,549,1,56,38.784,3,0.2,48.48,7.272,0.1875,2,0
7107,CA-2017-128944,543,1618,250,549,1,56,122.328,9,0.2,152.91,1.5291,0.012499999999999999,2,0
7108,CA-2016-109666,28,715,476,994,2,46,25.98,2,0.0,25.98,0.7794,0.03,7,0
7109,CA-2016-109666,28,1200,476,994,2,46,3.28,2,0.0,3.28,1.476,0.45,7,0
7110,CA-2016-109666,28,157,476,994,2,46,459.88,4,0.0,459.88,13.7964,0.030000000000000002,7,0
7111,CA-2016-109666,28,1563,476,994,2,46,7.76,2,0.0,7.76,2.2504,0.29,7,0
7112,CA-2016-109666,28,916,476,994,2,46,71.96,2,0.0,71.96,17.99,0.25,7,0
7113,CA-2016-109666,28,134,476,994,2,46,54.9,5,0.0,54.9,15.372,0.28,7,0
7114,CA-2016-109666,28,1459,476,994,2,46,9.28,2,0.2,11.599999999999998,3.248,0.35000000000000003,7,0
7115,US-2016-102239,353,1661,466,716,3,321,1685.88,6,0.0,1685.88,320.3172,0.19,1,0
7116,US-2016-102239,353,176,466,716,3,321,5.728,2,0.2,7.159999999999999,2.0048,0.35,1,0
7117,CA-2014-143168,491,1091,639,1414,1,6,61.96,2,0.0,61.96,27.882,0.45,5,0
7118,CA-2014-143168,491,1339,639,1414,1,6,1.344,1,0.2,1.68,0.4704,0.35,5,0
7119,CA-2017-104906,688,1332,779,923,2,30,17.94,3,0.0,17.94,8.7906,0.48999999999999994,4,0
7120,CA-2017-118122,56,531,702,222,2,6,13.904,2,0.2,17.38,4.5188,0.32499999999999996,7,0
7121,US-2014-147774,153,1189,408,756,2,298,67.194,1,0.7,223.98,-51.5154,-0.7666666666666666,6,1
7122,CA-2017-166926,3,1775,97,167,2,60,41.86,7,0.0,41.86,18.837,0.45,7,0
7123,CA-2017-166926,3,1532,97,167,2,60,141.96,2,0.0,141.96,41.1684,0.29,7,0
7124,CA-2015-128013,752,1534,102,749,2,46,10.02,3,0.0,10.02,4.4088,0.44000000000000006,7,0
7125,CA-2015-128013,752,1416,102,749,2,46,144.12,3,0.0,144.12,69.1776,0.48,7,0
7126,CA-2016-123176,507,1297,721,322,1,149,17.94,3,0.0,17.94,8.7906,0.48999999999999994,2,0
7127,CA-2016-123176,507,183,721,322,1,149,13.89,3,0.0,13.89,4.5837,0.33,2,0
7128,US-2016-117541,595,1129,697,74,2,286,16.45,5,0.0,16.45,7.567,0.46,6,0
7129,US-2016-117541,595,1468,697,74,2,286,19.92,4,0.0,19.92,6.5736,0.32999999999999996,6,0
7130,CA-2016-166282,8,917,948,184,2,396,35.168,4,0.2,43.959999999999994,8.3524,0.2375,6,0
7131,CA-2016-166282,8,1666,948,184,2,396,123.088,7,0.2,153.85999999999999,40.0036,0.325,6,0
7132,CA-2017-141439,500,978,201,97,2,239,257.94,3,0.0,257.94,67.0644,0.26,5,0
7133,CA-2017-141439,500,1148,201,97,2,239,1879.96,4,0.0,1879.96,545.1884,0.29,5,0
7134,CA-2017-141439,500,1002,201,97,2,239,27.46,2,0.0,27.46,9.8856,0.36,5,0
7135,CA-2017-141439,500,818,201,97,2,239,89.98,2,0.0,89.98,43.1904,0.4799999999999999,5,0
7136,CA-2017-141439,500,158,201,97,2,239,828.6,3,0.0,828.6,240.294,0.29,5,0
7137,CA-2015-163965,287,545,313,155,2,124,7.23,5,0.7,24.099999999999998,-5.784,-0.7999999999999999,7,1
7138,CA-2015-163965,287,377,313,155,2,124,17.44,2,0.2,21.8,1.308,0.075,7,0
7139,CA-2015-163965,287,271,313,155,2,124,62.88,4,0.7,209.59999999999997,-50.304,-0.8,7,1
7140,CA-2015-163965,287,431,313,155,2,124,290.352,3,0.2,362.93999999999994,-36.294,-0.125,7,0
7141,CA-2017-128783,229,722,211,211,4,586,113.52,4,0.0,113.52,46.5432,0.41000000000000003,0,0
7142,CA-2017-128783,229,1252,211,211,4,586,135.3,5,0.0,135.3,37.884,0.27999999999999997,0,0
7143,CA-2014-122217,7,1381,157,504,2,221,111.15,5,0.0,111.15,48.906,0.43999999999999995,5,0
7144,US-2017-141558,763,1368,826,634,2,12,776.85,5,0.4,1294.75,-181.265,-0.2333333333333333,5,1
7145,US-2017-141558,763,103,826,634,2,12,12.294,1,0.7,40.98,-8.6058,-0.7,5,1
7146,US-2017-141558,763,839,826,634,2,12,154.764,3,0.4,257.94000000000005,-46.4292,-0.3,5,1
7147,US-2017-141558,763,1790,826,634,2,12,43.28,1,0.2,54.1,3.246,0.075,5,0
7148,CA-2016-139941,559,1175,2,27,2,256,92.94,3,0.0,92.94,41.823,0.45,5,0
7149,CA-2016-139941,559,1298,2,27,2,256,52.56,3,0.0,52.56,18.396,0.35,5,0
7150,CA-2015-166583,105,1247,154,1274,2,33,971.88,3,0.2,1214.85,109.3365,0.1125,4,0
7151,CA-2017-100412,677,475,67,378,2,520,141.96,2,0.0,141.96,35.49,0.25,4,0
7152,CA-2017-142909,744,963,67,54,1,155,182.55,2,0.5,365.1,-135.087,-0.7399999999999999,3,1
7153,CA-2014-137911,163,418,1149,772,2,223,88.768,2,0.2,110.96,31.0688,0.35,6,0
7154,CA-2015-106208,494,984,896,84,2,27,53.088,7,0.8,265.44000000000005,-108.8304,-2.05,5,1
7155,US-2015-136749,24,1763,708,18,1,113,275.88,6,0.0,275.88,46.8996,0.17,2,0
7156,US-2015-136749,24,352,708,18,1,113,157.9,5,0.0,157.9,74.213,0.4699999999999999,2,0
7157,CA-2017-126718,410,747,569,465,2,417,4.91,1,0.0,4.91,2.4059,0.49,5,0
7158,CA-2016-131380,418,211,464,1045,1,4,87.92,4,0.0,87.92,0.8792,0.01,3,0
7159,CA-2016-131380,418,1814,464,1045,1,4,5.98,1,0.0,5.98,2.9302,0.49,3,0
7160,CA-2015-145835,409,873,1150,1211,1,37,222.384,2,0.2,277.97999999999996,16.6788,0.075,5,0
7161,CA-2015-145835,409,660,1150,1211,1,37,16.0,4,0.2,20.0,5.6,0.35,5,0
7162,CA-2014-138709,475,340,1130,869,2,196,21.84,3,0.0,21.84,10.92,0.5,5,0
7163,CA-2014-138709,475,745,1130,869,2,196,15.6,5,0.0,15.6,7.644,0.49000000000000005,5,0
7164,CA-2014-122070,693,1504,1151,1301,1,25,247.84,8,0.0,247.84,121.4416,0.49,2,0
7165,CA-2014-122070,693,926,1151,1301,1,25,9.912,3,0.2,12.39,3.3453,0.33749999999999997,2,0
7166,CA-2016-158610,243,55,252,898,3,260,69.52,2,0.0,69.52,17.38,0.25,3,0
7167,CA-2014-117464,269,650,193,1363,1,35,11.52,4,0.0,11.52,3.2256,0.28,2,0
7168,CA-2014-117464,269,1181,193,1363,1,35,717.72,3,0.2,897.15,71.772,0.1,2,0
7169,CA-2014-117464,269,393,193,1363,1,35,236.5,10,0.0,236.5,68.585,0.29,2,0
7170,CA-2014-117464,269,1170,193,1363,1,35,170.352,3,0.2,212.94,19.1646,0.1125,2,0
7171,US-2017-168613,307,395,1049,337,2,30,145.764,2,0.1,161.96,3.2392,0.02222222222222222,6,0
7172,CA-2017-125381,612,358,1017,843,1,10,107.97,3,0.0,107.97,22.6737,0.21,2,0
7173,US-2017-141677,97,358,607,984,2,33,143.96,5,0.2,179.95,1.7995,0.0125,4,0
7174,US-2017-141677,97,350,607,984,2,33,2399.96,5,0.2,2999.95,569.9905,0.2375,4,0
7175,US-2017-141677,97,1324,607,984,2,33,74.352,3,0.2,92.94,23.235,0.3125,4,0
7176,US-2017-141677,97,1310,607,984,2,33,87.168,8,0.8,435.84000000000015,-226.6368,-2.5999999999999996,4,1
7177,US-2017-141677,97,1032,607,984,2,33,32.232,3,0.2,40.29,2.4174,0.07500000000000001,4,0
7178,CA-2017-133067,502,1813,465,1412,2,12,2.202,2,0.7,7.339999999999999,-1.5414,-0.7000000000000001,6,1
7179,CA-2017-133067,502,865,465,1412,2,12,9.396,3,0.7,31.319999999999997,-7.5168,-0.7999999999999999,6,1
7180,US-2016-144351,54,1508,697,742,2,309,89.97,3,0.0,89.97,25.1916,0.28,4,0
7181,CA-2014-106054,706,320,1038,1168,3,507,12.78,3,0.0,12.78,5.2398,0.41000000000000003,1,0
7182,CA-2016-138667,597,1073,798,946,1,404,40.0,2,0.2,50.0,0.5,0.0125,3,0
7183,CA-2017-150609,126,700,505,465,2,4,23.24,5,0.2,29.049999999999997,7.553,0.325,4,0
7184,CA-2017-128853,50,39,82,757,3,309,908.82,9,0.0,908.82,227.205,0.25,2,0
7185,CA-2017-133102,526,1568,630,1044,2,15,5.552,2,0.2,6.9399999999999995,-1.041,-0.1875,7,0
7186,CA-2017-133102,526,1413,630,1044,2,15,8.016,3,0.2,10.02,1.002,0.125,7,0
7187,CA-2017-133102,526,1392,630,1044,2,15,74.592,4,0.3,106.56,-2.1312,-0.028571428571428574,7,1
7188,CA-2017-133102,526,1479,630,1044,2,15,16.784,2,0.6,41.959999999999994,-22.2388,-1.3250000000000002,7,1
7189,CA-2017-133102,526,536,630,1044,2,15,38.864,4,0.8,194.32000000000002,-99.1032,-2.5500000000000003,7,1
7190,CA-2016-164399,109,1496,397,626,3,143,203.976,3,0.2,254.97,25.497,0.125,3,0
7191,CA-2016-164399,109,1661,397,626,3,143,674.352,3,0.2,842.9399999999999,-8.4294,-0.012499999999999999,3,0
7192,CA-2016-116918,524,308,394,1100,1,187,5.388,4,0.7,17.959999999999997,-4.49,-0.8333333333333334,5,1
7193,CA-2016-116918,524,1160,394,1100,1,187,30.976,8,0.2,38.72,5.0336,0.1625,5,0
7194,CA-2016-110492,366,907,1152,1174,3,149,1350.12,6,0.0,1350.12,175.5156,0.13,2,0
7195,CA-2016-110492,366,123,1152,1174,3,149,15.92,4,0.0,15.92,7.4824,0.47000000000000003,2,0
7196,CA-2016-147683,179,29,374,1020,2,6,19.54,2,0.0,19.54,7.2298,0.37,4,0
7197,CA-2014-116785,763,1047,760,1014,2,2,21.4,5,0.0,21.4,6.206,0.29000000000000004,4,0
7198,CA-2014-116785,763,1730,760,1014,2,2,12.6,2,0.0,12.6,5.796,0.46,4,0
7199,US-2015-156797,179,251,1068,763,2,46,11.96,2,0.0,11.96,3.1096,0.25999999999999995,4,0
7200,US-2015-156797,179,303,1068,763,2,46,138.0,2,0.0,138.0,34.5,0.25,4,0
7201,CA-2016-104276,521,1286,582,276,2,3,116.76,1,0.2,145.95,14.595,0.125,6,0
7202,CA-2016-104276,521,978,582,276,2,3,331.023,7,0.45,601.86,-114.3534,-0.3454545454545454,6,1
7203,CA-2016-120369,147,1815,100,100,4,145,756.8,5,0.0,756.8,75.68,0.10000000000000002,0,0
7204,CA-2014-118276,451,1678,283,99,2,587,8.736,3,0.6,21.84,-4.8048,-0.5499999999999999,4,1
7205,CA-2015-136658,492,1280,230,15,2,24,6.08,2,0.0,6.08,2.0672,0.34,7,0
7206,CA-2017-137414,442,699,281,834,2,10,17.46,2,0.0,17.46,5.9364,0.33999999999999997,4,0
7207,CA-2017-137414,442,1795,281,834,2,10,369.16,11,0.2,461.45,32.3015,0.08749999999999998,4,0
7208,CA-2016-143476,19,854,109,1161,3,52,2.912,2,0.2,3.6399999999999997,0.91,0.3125,2,0
7209,CA-2016-143476,19,1811,109,1161,3,52,20.736,4,0.2,25.919999999999998,7.2576,0.35,2,0
7210,CA-2016-143476,19,458,109,1161,3,52,9.568,2,0.2,11.959999999999999,2.99,0.31250000000000006,2,0
7211,US-2016-119046,554,1604,800,113,2,61,30.18,3,0.0,30.18,13.8828,0.45999999999999996,4,0
7212,US-2016-119046,554,62,800,113,2,61,51.648,12,0.2,64.56,18.7224,0.3625,4,0
7213,US-2016-119046,554,606,800,113,2,61,11.232,3,0.2,14.04,3.9312,0.35000000000000003,4,0
7214,CA-2017-154949,508,1124,454,16,2,588,14.73,3,0.0,14.73,7.2177,0.49,4,0
7215,CA-2015-103072,305,1211,875,1239,1,186,16.4,5,0.0,16.4,4.756,0.29000000000000004,3,0
7216,CA-2015-103072,305,861,875,1239,1,186,25.92,4,0.0,25.92,12.4416,0.4799999999999999,3,0
7217,CA-2015-150770,49,455,911,1413,3,10,8.82,3,0.0,8.82,2.5578,0.29,3,0
7218,CA-2015-150770,49,921,911,1413,3,10,62.496,2,0.2,78.12,21.8736,0.35,3,0
7219,CA-2015-150770,49,107,911,1413,3,10,339.96,4,0.0,339.96,122.3856,0.36,3,0
7220,CA-2015-150770,49,583,911,1413,3,10,49.568,2,0.2,61.959999999999994,17.3488,0.35000000000000003,3,0
7221,CA-2017-154760,444,570,1153,1124,2,12,274.491,3,0.7,914.9699999999998,-228.7425,-0.8333333333333334,4,1
7222,US-2017-104437,593,1677,679,1299,2,46,137.94,3,0.0,137.94,35.8644,0.26,4,0
7223,CA-2017-113075,499,659,265,1280,2,37,40.68,3,0.2,50.849999999999994,-7.119,-0.175,4,0
7224,CA-2016-109953,182,41,217,428,2,35,110.376,3,0.2,137.97,12.4173,0.11249999999999999,4,0
7225,CA-2016-109953,182,1657,217,428,2,35,151.62,7,0.0,151.62,50.0346,0.32999999999999996,4,0
7226,CA-2016-109953,182,443,217,428,2,35,30.8,4,0.0,30.8,10.164,0.32999999999999996,4,0
7227,CA-2017-127397,21,1031,643,1230,2,64,123.92,5,0.2,154.9,38.725,0.3125,4,0
7228,CA-2017-127397,21,765,643,1230,2,64,1319.8,5,0.2,1649.7499999999998,214.4675,0.1625,4,0
7229,CA-2014-157546,743,441,837,193,3,35,89.712,6,0.2,112.14,30.2778,0.33749999999999997,2,0
7230,CA-2014-157546,743,230,837,193,3,35,22.83,3,0.0,22.83,10.7301,0.47000000000000003,2,0
7231,CA-2017-153843,619,1088,678,1396,3,70,30.88,2,0.0,30.88,15.44,0.5,2,0
7232,CA-2017-153843,619,1779,678,1396,3,70,465.16,2,0.0,465.16,120.9416,0.25999999999999995,2,0
7233,CA-2017-153843,619,988,678,1396,3,70,27.12,4,0.0,27.12,12.4752,0.45999999999999996,2,0
7234,CA-2016-137337,674,379,388,300,2,165,113.6,8,0.0,113.6,44.304,0.39,4,0
7235,CA-2016-137337,674,549,388,300,2,165,12.96,2,0.0,12.96,6.3504,0.48999999999999994,4,0
7236,CA-2016-137337,674,1312,388,300,2,165,69.456,2,0.2,86.82,22.5732,0.325,4,0
7237,CA-2014-138737,225,650,1036,326,3,14,8.64,3,0.0,8.64,2.4192,0.27999999999999997,3,0
7238,CA-2016-164924,106,1816,213,213,4,106,341.991,3,0.7,1139.9699999999998,-319.1916,-0.9333333333333333,0,1
7239,CA-2016-101651,254,1449,436,946,2,59,43.96,7,0.0,43.96,18.4632,0.42,6,0
7240,CA-2016-101651,254,153,436,946,2,59,39.76,7,0.0,39.76,18.6872,0.47000000000000003,6,0
7241,CA-2017-136651,283,1463,757,1017,1,55,66.36,7,0.0,66.36,26.544,0.4,2,0
7242,CA-2017-136651,283,613,757,1017,1,55,92.88,6,0.2,116.1,30.186,0.325,2,0
7243,CA-2017-136651,283,442,757,1017,1,55,24.14,2,0.0,24.14,7.9662,0.32999999999999996,2,0
7244,CA-2017-118892,600,484,630,1030,1,64,4416.174,9,0.3,6308.820000000001,-630.882,-0.14285714285714285,5,1
7245,US-2017-151127,211,1659,1054,1127,3,14,49.56,7,0.0,49.56,18.8328,0.37999999999999995,3,0
7246,CA-2017-145807,642,1044,840,779,2,4,354.9,5,0.0,354.9,17.745,0.05,4,0
7247,US-2014-127978,330,1730,224,1289,2,48,15.12,3,0.2,18.9,4.914,0.325,5,0
7248,US-2014-127978,330,367,224,1289,2,48,302.45,5,0.5,604.9,-199.617,-0.66,5,1
7249,US-2014-127978,330,701,224,1289,2,48,44.672,8,0.2,55.839999999999996,-10.0512,-0.225,5,0
7250,CA-2015-158491,670,1581,594,989,1,142,119.98,2,0.0,119.98,35.994,0.3,5,0
7251,CA-2015-158491,670,1739,594,989,1,142,989.97,3,0.0,989.97,395.988,0.39999999999999997,5,0
7252,CA-2016-116764,606,1817,279,477,2,476,9.216,4,0.2,11.519999999999998,3.3408,0.36250000000000004,6,0
7253,CA-2016-152457,282,1275,127,32,2,528,68.52,3,0.0,68.52,31.5192,0.46,6,0
7254,CA-2016-152730,671,167,199,31,2,471,364.74,3,0.0,364.74,109.422,0.3,5,0
7255,CA-2016-152730,671,1184,199,31,2,471,47.4,5,0.0,47.4,21.33,0.44999999999999996,5,0
7256,CA-2016-152730,671,254,199,31,2,471,49.76,4,0.0,49.76,13.9328,0.28,5,0
7257,CA-2016-152730,671,325,199,31,2,471,5.56,2,0.0,5.56,1.4456,0.26,5,0
7258,CA-2016-152730,671,922,199,31,2,471,629.1,6,0.0,629.1,301.968,0.48000000000000004,5,0
7259,CA-2016-152730,671,135,199,31,2,471,14.7,5,0.0,14.7,3.969,0.27,5,0
7260,CA-2016-152730,671,975,199,31,2,471,45.36,7,0.0,45.36,21.7728,0.48,5,0
7261,CA-2016-152730,671,1067,199,31,2,471,125.99,1,0.0,125.99,35.2772,0.28,5,0
